6.160000000000000142e+01,5.539999999999999858e+01,5.700000000000000000e+01,5.789999999999999858e+01
6.160000000000000142e+01,5.539999999999999858e+01,5.700000000000000000e+01,5.789999999999999858e+01
6.160000000000000142e+01,5.539999999999999858e+01,5.700000000000000000e+01,5.789999999999999858e+01
6.160000000000000142e+01,5.539999999999999858e+01,5.700000000000000000e+01,5.789999999999999858e+01
5.989999999999999858e+01,5.720000000000000284e+01,5.520000000000000284e+01,5.329999999999999716e+01
5.989999999999999858e+01,5.720000000000000284e+01,5.520000000000000284e+01,5.329999999999999716e+01
5.989999999999999858e+01,5.720000000000000284e+01,5.520000000000000284e+01,5.329999999999999716e+01
5.989999999999999858e+01,5.720000000000000284e+01,5.520000000000000284e+01,5.329999999999999716e+01
