0.000000000000000000e+00,4.198897933959960938e+01,4.777487564086914062e+01,5.416492080688476562e+01,6.515756988525390625e+01,7.520782470703125000e+01,8.062678527832031250e+01,8.393650817871093750e+01,9.804687500000000000e+01,9.945143127441406250e+01
0.000000000000000000e+00,4.475059127807617188e+01,5.502101898193359375e+01,6.118742752075195312e+01,7.160848999023437500e+01,8.314038848876953125e+01,8.670790863037109375e+01,9.748395538330078125e+01,1.050542831420898438e+02,1.062931213378906250e+02
