Mask histogram conv1_layer.2.weight: 	 tensor([   0., 8192.,    0.,    0.,    0.,    0.,    0.,    0.,    0.,    0.],
       device='cuda:0')
Mask histogram conv2_layer.2.weight: 	 tensor([2009., 2087.,    0.,    0.,    0.,    0.,    0.,    0.,    0.,    0.],
       device='cuda:0')
Mask histogram fc1_layer.0.weight: 	 tensor([260., 252.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.],
       device='cuda:0')
Task: 0,	 Epoch: 0/80,	 Avg.loss: 0.0012,	 Accuracy: 582/1000(58%)
Task: 0,	 Epoch: 1/80,	 Avg.loss: 0.0010,	 Accuracy: 664/1000(66%)
Task: 0,	 Epoch: 2/80,	 Avg.loss: 0.0008,	 Accuracy: 727/1000(73%)
Task: 0,	 Epoch: 3/80,	 Avg.loss: 0.0007,	 Accuracy: 746/1000(75%)
Task: 0,	 Epoch: 4/80,	 Avg.loss: 0.0006,	 Accuracy: 785/1000(78%)
Task: 0,	 Epoch: 5/80,	 Avg.loss: 0.0006,	 Accuracy: 782/1000(78%)
Task: 0,	 Epoch: 6/80,	 Avg.loss: 0.0006,	 Accuracy: 815/1000(82%)
Task: 0,	 Epoch: 7/80,	 Avg.loss: 0.0006,	 Accuracy: 808/1000(81%)
Task: 0,	 Epoch: 8/80,	 Avg.loss: 0.0006,	 Accuracy: 813/1000(81%)
Task: 0,	 Epoch: 9/80,	 Avg.loss: 0.0006,	 Accuracy: 816/1000(82%)
Task: 0,	 Epoch: 10/80,	 Avg.loss: 0.0006,	 Accuracy: 817/1000(82%)
Task: 0,	 Epoch: 11/80,	 Avg.loss: 0.0006,	 Accuracy: 811/1000(81%)
Task: 0,	 Epoch: 12/80,	 Avg.loss: 0.0005,	 Accuracy: 835/1000(84%)
Task: 0,	 Epoch: 13/80,	 Avg.loss: 0.0006,	 Accuracy: 818/1000(82%)
Task: 0,	 Epoch: 14/80,	 Avg.loss: 0.0006,	 Accuracy: 825/1000(83%)
Task: 0,	 Epoch: 15/80,	 Avg.loss: 0.0006,	 Accuracy: 816/1000(82%)
Task: 0,	 Epoch: 16/80,	 Avg.loss: 0.0005,	 Accuracy: 846/1000(85%)
Task: 0,	 Epoch: 17/80,	 Avg.loss: 0.0005,	 Accuracy: 835/1000(84%)
Task: 0,	 Epoch: 18/80,	 Avg.loss: 0.0005,	 Accuracy: 838/1000(84%)
Task: 0,	 Epoch: 19/80,	 Avg.loss: 0.0006,	 Accuracy: 819/1000(82%)
Task: 0,	 Epoch: 20/80,	 Avg.loss: 0.0005,	 Accuracy: 839/1000(84%)
Task: 0,	 Epoch: 21/80,	 Avg.loss: 0.0005,	 Accuracy: 833/1000(83%)
Task: 0,	 Epoch: 22/80,	 Avg.loss: 0.0006,	 Accuracy: 825/1000(83%)
Task: 0,	 Epoch: 23/80,	 Avg.loss: 0.0005,	 Accuracy: 843/1000(84%)
Task: 0,	 Epoch: 24/80,	 Avg.loss: 0.0005,	 Accuracy: 846/1000(85%)
Task: 0,	 Epoch: 25/80,	 Avg.loss: 0.0005,	 Accuracy: 835/1000(84%)
Task: 0,	 Epoch: 26/80,	 Avg.loss: 0.0006,	 Accuracy: 832/1000(83%)
Task: 0,	 Epoch: 27/80,	 Avg.loss: 0.0006,	 Accuracy: 834/1000(83%)
Task: 0,	 Epoch: 28/80,	 Avg.loss: 0.0005,	 Accuracy: 839/1000(84%)
Task: 0,	 Epoch: 29/80,	 Avg.loss: 0.0005,	 Accuracy: 833/1000(83%)
Task: 0,	 Epoch: 30/80,	 Avg.loss: 0.0006,	 Accuracy: 834/1000(83%)
Task: 0,	 Epoch: 31/80,	 Avg.loss: 0.0005,	 Accuracy: 841/1000(84%)
Task: 0,	 Epoch: 32/80,	 Avg.loss: 0.0006,	 Accuracy: 832/1000(83%)
Task: 0,	 Epoch: 33/80,	 Avg.loss: 0.0005,	 Accuracy: 848/1000(85%)
Task: 0,	 Epoch: 34/80,	 Avg.loss: 0.0006,	 Accuracy: 852/1000(85%)
Task: 0,	 Epoch: 35/80,	 Avg.loss: 0.0006,	 Accuracy: 829/1000(83%)
Task: 0,	 Epoch: 36/80,	 Avg.loss: 0.0006,	 Accuracy: 846/1000(85%)
Task: 0,	 Epoch: 37/80,	 Avg.loss: 0.0005,	 Accuracy: 848/1000(85%)
Task: 0,	 Epoch: 38/80,	 Avg.loss: 0.0006,	 Accuracy: 844/1000(84%)
Task: 0,	 Epoch: 39/80,	 Avg.loss: 0.0005,	 Accuracy: 841/1000(84%)
