Mask histogram conv1_layer.2.weight: 	 tensor([   0., 8192.,    0.,    0.,    0.,    0.,    0.,    0.,    0.,    0.],
       device='cuda:0')
Mask histogram conv2_layer.2.weight: 	 tensor([2474., 1622.,    0.,    0.,    0.,    0.,    0.,    0.,    0.,    0.],
       device='cuda:0')
Mask histogram fc1_layer.0.weight: 	 tensor([306., 206.,   0.,   0.,   0.,   0.,   0.,   0.,   0.,   0.],
       device='cuda:0')
Task: 0,	 Epoch: 0/80,	 Avg.loss: 0.0013,	 Accuracy: 540/1000(54%)
Task: 0,	 Epoch: 1/80,	 Avg.loss: 0.0010,	 Accuracy: 648/1000(65%)
Task: 0,	 Epoch: 2/80,	 Avg.loss: 0.0008,	 Accuracy: 708/1000(71%)
Task: 0,	 Epoch: 3/80,	 Avg.loss: 0.0008,	 Accuracy: 737/1000(74%)
Task: 0,	 Epoch: 4/80,	 Avg.loss: 0.0007,	 Accuracy: 754/1000(75%)
Task: 0,	 Epoch: 5/80,	 Avg.loss: 0.0007,	 Accuracy: 767/1000(77%)
Task: 0,	 Epoch: 6/80,	 Avg.loss: 0.0007,	 Accuracy: 783/1000(78%)
Task: 0,	 Epoch: 7/80,	 Avg.loss: 0.0006,	 Accuracy: 779/1000(78%)
Task: 0,	 Epoch: 8/80,	 Avg.loss: 0.0006,	 Accuracy: 775/1000(78%)
Task: 0,	 Epoch: 9/80,	 Avg.loss: 0.0006,	 Accuracy: 792/1000(79%)
Task: 0,	 Epoch: 10/80,	 Avg.loss: 0.0007,	 Accuracy: 779/1000(78%)
Task: 0,	 Epoch: 11/80,	 Avg.loss: 0.0006,	 Accuracy: 813/1000(81%)
Task: 0,	 Epoch: 12/80,	 Avg.loss: 0.0006,	 Accuracy: 801/1000(80%)
Task: 0,	 Epoch: 13/80,	 Avg.loss: 0.0006,	 Accuracy: 828/1000(83%)
Task: 0,	 Epoch: 14/80,	 Avg.loss: 0.0006,	 Accuracy: 800/1000(80%)
Task: 0,	 Epoch: 15/80,	 Avg.loss: 0.0006,	 Accuracy: 818/1000(82%)
Task: 0,	 Epoch: 16/80,	 Avg.loss: 0.0006,	 Accuracy: 812/1000(81%)
Task: 0,	 Epoch: 17/80,	 Avg.loss: 0.0006,	 Accuracy: 812/1000(81%)
Task: 0,	 Epoch: 18/80,	 Avg.loss: 0.0006,	 Accuracy: 818/1000(82%)
Task: 0,	 Epoch: 19/80,	 Avg.loss: 0.0006,	 Accuracy: 809/1000(81%)
Task: 0,	 Epoch: 20/80,	 Avg.loss: 0.0006,	 Accuracy: 832/1000(83%)
Task: 0,	 Epoch: 21/80,	 Avg.loss: 0.0006,	 Accuracy: 821/1000(82%)
Task: 0,	 Epoch: 22/80,	 Avg.loss: 0.0006,	 Accuracy: 820/1000(82%)
Task: 0,	 Epoch: 23/80,	 Avg.loss: 0.0006,	 Accuracy: 827/1000(83%)
Task: 0,	 Epoch: 24/80,	 Avg.loss: 0.0006,	 Accuracy: 824/1000(82%)
Task: 0,	 Epoch: 25/80,	 Avg.loss: 0.0006,	 Accuracy: 832/1000(83%)
Task: 0,	 Epoch: 26/80,	 Avg.loss: 0.0006,	 Accuracy: 837/1000(84%)
Task: 0,	 Epoch: 27/80,	 Avg.loss: 0.0006,	 Accuracy: 822/1000(82%)
Task: 0,	 Epoch: 28/80,	 Avg.loss: 0.0006,	 Accuracy: 835/1000(84%)
Task: 0,	 Epoch: 29/80,	 Avg.loss: 0.0006,	 Accuracy: 830/1000(83%)
Task: 0,	 Epoch: 30/80,	 Avg.loss: 0.0006,	 Accuracy: 831/1000(83%)
Task: 0,	 Epoch: 31/80,	 Avg.loss: 0.0006,	 Accuracy: 821/1000(82%)
Task: 0,	 Epoch: 32/80,	 Avg.loss: 0.0006,	 Accuracy: 836/1000(84%)
Task: 0,	 Epoch: 33/80,	 Avg.loss: 0.0006,	 Accuracy: 824/1000(82%)
Task: 0,	 Epoch: 34/80,	 Avg.loss: 0.0006,	 Accuracy: 818/1000(82%)
Task: 0,	 Epoch: 35/80,	 Avg.loss: 0.0006,	 Accuracy: 833/1000(83%)
Task: 0,	 Epoch: 36/80,	 Avg.loss: 0.0006,	 Accuracy: 833/1000(83%)
Task: 0,	 Epoch: 37/80,	 Avg.loss: 0.0006,	 Accuracy: 847/1000(85%)
Task: 0,	 Epoch: 38/80,	 Avg.loss: 0.0006,	 Accuracy: 834/1000(83%)
Task: 0,	 Epoch: 39/80,	 Avg.loss: 0.0006,	 Accuracy: 828/1000(83%)
Task: 0,	 Epoch: 40/80,	 Avg.loss: 0.0006,	 Accuracy: 827/1000(83%)
Task: 0,	 Epoch: 41/80,	 Avg.loss: 0.0006,	 Accuracy: 843/1000(84%)
Task: 0,	 Epoch: 42/80,	 Avg.loss: 0.0007,	 Accuracy: 810/1000(81%)
Task: 0,	 Epoch: 43/80,	 Avg.loss: 0.0007,	 Accuracy: 816/1000(82%)
Task: 0,	 Epoch: 44/80,	 Avg.loss: 0.0007,	 Accuracy: 820/1000(82%)
Task: 0,	 Epoch: 45/80,	 Avg.loss: 0.0006,	 Accuracy: 841/1000(84%)
Task: 0,	 Epoch: 46/80,	 Avg.loss: 0.0007,	 Accuracy: 834/1000(83%)
Task: 0,	 Epoch: 47/80,	 Avg.loss: 0.0006,	 Accuracy: 840/1000(84%)
Task: 0,	 Epoch: 48/80,	 Avg.loss: 0.0006,	 Accuracy: 835/1000(84%)
Task: 0,	 Epoch: 49/80,	 Avg.loss: 0.0007,	 Accuracy: 820/1000(82%)
Task: 0,	 Epoch: 50/80,	 Avg.loss: 0.0006,	 Accuracy: 842/1000(84%)
Task: 0,	 Epoch: 51/80,	 Avg.loss: 0.0006,	 Accuracy: 846/1000(85%)
Task: 0,	 Epoch: 52/80,	 Avg.loss: 0.0006,	 Accuracy: 841/1000(84%)
Task: 0,	 Epoch: 53/80,	 Avg.loss: 0.0006,	 Accuracy: 847/1000(85%)
Task: 0,	 Epoch: 54/80,	 Avg.loss: 0.0006,	 Accuracy: 846/1000(85%)
Task: 0,	 Epoch: 55/80,	 Avg.loss: 0.0006,	 Accuracy: 846/1000(85%)
Task: 0,	 Epoch: 56/80,	 Avg.loss: 0.0006,	 Accuracy: 841/1000(84%)
Task: 0,	 Epoch: 57/80,	 Avg.loss: 0.0006,	 Accuracy: 846/1000(85%)
Task: 0,	 Epoch: 58/80,	 Avg.loss: 0.0006,	 Accuracy: 848/1000(85%)
Task: 0,	 Epoch: 59/80,	 Avg.loss: 0.0006,	 Accuracy: 842/1000(84%)
Task: 0,	 Epoch: 60/80,	 Avg.loss: 0.0006,	 Accuracy: 845/1000(85%)
Task: 0,	 Epoch: 61/80,	 Avg.loss: 0.0006,	 Accuracy: 850/1000(85%)
Task: 0,	 Epoch: 62/80,	 Avg.loss: 0.0006,	 Accuracy: 853/1000(85%)
Task: 0,	 Epoch: 63/80,	 Avg.loss: 0.0006,	 Accuracy: 850/1000(85%)
Task: 0,	 Epoch: 64/80,	 Avg.loss: 0.0006,	 Accuracy: 837/1000(84%)
Task: 0,	 Epoch: 65/80,	 Avg.loss: 0.0006,	 Accuracy: 850/1000(85%)
Task: 0,	 Epoch: 66/80,	 Avg.loss: 0.0006,	 Accuracy: 846/1000(85%)
Task: 0,	 Epoch: 67/80,	 Avg.loss: 0.0006,	 Accuracy: 845/1000(85%)
Task: 0,	 Epoch: 68/80,	 Avg.loss: 0.0006,	 Accuracy: 851/1000(85%)
Task: 0,	 Epoch: 69/80,	 Avg.loss: 0.0006,	 Accuracy: 844/1000(84%)
Task: 0,	 Epoch: 70/80,	 Avg.loss: 0.0006,	 Accuracy: 842/1000(84%)
Task: 0,	 Epoch: 71/80,	 Avg.loss: 0.0006,	 Accuracy: 852/1000(85%)
Task: 0,	 Epoch: 72/80,	 Avg.loss: 0.0006,	 Accuracy: 849/1000(85%)
Task: 0,	 Epoch: 73/80,	 Avg.loss: 0.0006,	 Accuracy: 849/1000(85%)
Task: 0,	 Epoch: 74/80,	 Avg.loss: 0.0006,	 Accuracy: 846/1000(85%)
Task: 0,	 Epoch: 75/80,	 Avg.loss: 0.0006,	 Accuracy: 845/1000(85%)
Task: 0,	 Epoch: 76/80,	 Avg.loss: 0.0006,	 Accuracy: 845/1000(85%)
Task: 0,	 Epoch: 77/80,	 Avg.loss: 0.0006,	 Accuracy: 852/1000(85%)
Task: 0,	 Epoch: 78/80,	 Avg.loss: 0.0006,	 Accuracy: 849/1000(85%)
Task: 0,	 Epoch: 79/80,	 Avg.loss: 0.0006,	 Accuracy: 847/1000(85%)
Task: 0,	 Epoch: -1/80,	 Avg.loss: 0.0006,	 Accuracy: 847/1000(85%)
Trained Task:0, Loaded task:0, Accuracy:84.7%
Trained Task:0, Avg. Accuracy: 84.7 

List of avg. accuracy: [84.7]
Mask histogram conv1_layer.2.weight: 	 tensor([   0.,    0., 8192.,    0.,    0.,    0.,    0.,    0.,    0.,    0.],
       device='cuda:0')
Mask histogram conv2_layer.2.weight: 	 tensor([1457., 1973.,  666.,    0.,    0.,    0.,    0.,    0.,    0.,    0.],
       device='cuda:0')
Mask histogram fc1_layer.0.weight: 	 tensor([198., 240.,  74.,   0.,   0.,   0.,   0.,   0.,   0.,   0.],
       device='cuda:0')
Task: 1,	 Epoch: 0/80,	 Avg.loss: 0.0010,	 Accuracy: 638/1000(64%)
Task: 1,	 Epoch: 1/80,	 Avg.loss: 0.0009,	 Accuracy: 680/1000(68%)
Task: 1,	 Epoch: 2/80,	 Avg.loss: 0.0009,	 Accuracy: 692/1000(69%)
Task: 1,	 Epoch: 3/80,	 Avg.loss: 0.0009,	 Accuracy: 706/1000(71%)
Task: 1,	 Epoch: 4/80,	 Avg.loss: 0.0008,	 Accuracy: 720/1000(72%)
Task: 1,	 Epoch: 5/80,	 Avg.loss: 0.0008,	 Accuracy: 730/1000(73%)
Task: 1,	 Epoch: 6/80,	 Avg.loss: 0.0008,	 Accuracy: 712/1000(71%)
Task: 1,	 Epoch: 7/80,	 Avg.loss: 0.0008,	 Accuracy: 727/1000(73%)
Task: 1,	 Epoch: 8/80,	 Avg.loss: 0.0008,	 Accuracy: 727/1000(73%)
Task: 1,	 Epoch: 9/80,	 Avg.loss: 0.0008,	 Accuracy: 719/1000(72%)
Task: 1,	 Epoch: 10/80,	 Avg.loss: 0.0008,	 Accuracy: 735/1000(74%)
Task: 1,	 Epoch: 11/80,	 Avg.loss: 0.0008,	 Accuracy: 741/1000(74%)
Task: 1,	 Epoch: 12/80,	 Avg.loss: 0.0008,	 Accuracy: 744/1000(74%)
Task: 1,	 Epoch: 13/80,	 Avg.loss: 0.0008,	 Accuracy: 738/1000(74%)
Task: 1,	 Epoch: 14/80,	 Avg.loss: 0.0008,	 Accuracy: 743/1000(74%)
Task: 1,	 Epoch: 15/80,	 Avg.loss: 0.0008,	 Accuracy: 734/1000(73%)
Task: 1,	 Epoch: 16/80,	 Avg.loss: 0.0008,	 Accuracy: 725/1000(72%)
Task: 1,	 Epoch: 17/80,	 Avg.loss: 0.0008,	 Accuracy: 732/1000(73%)
Task: 1,	 Epoch: 18/80,	 Avg.loss: 0.0008,	 Accuracy: 758/1000(76%)
Task: 1,	 Epoch: 19/80,	 Avg.loss: 0.0008,	 Accuracy: 753/1000(75%)
Task: 1,	 Epoch: 20/80,	 Avg.loss: 0.0008,	 Accuracy: 752/1000(75%)
Task: 1,	 Epoch: 21/80,	 Avg.loss: 0.0008,	 Accuracy: 740/1000(74%)
Task: 1,	 Epoch: 22/80,	 Avg.loss: 0.0008,	 Accuracy: 742/1000(74%)
Task: 1,	 Epoch: 23/80,	 Avg.loss: 0.0008,	 Accuracy: 753/1000(75%)
Task: 1,	 Epoch: 24/80,	 Avg.loss: 0.0008,	 Accuracy: 739/1000(74%)
Task: 1,	 Epoch: 25/80,	 Avg.loss: 0.0008,	 Accuracy: 748/1000(75%)
Task: 1,	 Epoch: 26/80,	 Avg.loss: 0.0008,	 Accuracy: 744/1000(74%)
Task: 1,	 Epoch: 27/80,	 Avg.loss: 0.0008,	 Accuracy: 752/1000(75%)
Task: 1,	 Epoch: 28/80,	 Avg.loss: 0.0008,	 Accuracy: 750/1000(75%)
Task: 1,	 Epoch: 29/80,	 Avg.loss: 0.0008,	 Accuracy: 760/1000(76%)
Task: 1,	 Epoch: 30/80,	 Avg.loss: 0.0008,	 Accuracy: 751/1000(75%)
Task: 1,	 Epoch: 31/80,	 Avg.loss: 0.0008,	 Accuracy: 747/1000(75%)
Task: 1,	 Epoch: 32/80,	 Avg.loss: 0.0008,	 Accuracy: 743/1000(74%)
Task: 1,	 Epoch: 33/80,	 Avg.loss: 0.0008,	 Accuracy: 758/1000(76%)
Task: 1,	 Epoch: 34/80,	 Avg.loss: 0.0008,	 Accuracy: 752/1000(75%)
Task: 1,	 Epoch: 35/80,	 Avg.loss: 0.0008,	 Accuracy: 765/1000(76%)
Task: 1,	 Epoch: 36/80,	 Avg.loss: 0.0008,	 Accuracy: 755/1000(76%)
Task: 1,	 Epoch: 37/80,	 Avg.loss: 0.0008,	 Accuracy: 742/1000(74%)
Task: 1,	 Epoch: 38/80,	 Avg.loss: 0.0008,	 Accuracy: 755/1000(76%)
Task: 1,	 Epoch: 39/80,	 Avg.loss: 0.0008,	 Accuracy: 762/1000(76%)
Task: 1,	 Epoch: 40/80,	 Avg.loss: 0.0008,	 Accuracy: 754/1000(75%)
