8.640000000000000568e+01,8.170000000000000284e+01,8.079999999999999716e+01,8.050000000000000000e+01,8.009999999999999432e+01,7.940000000000000568e+01,7.850000000000000000e+01,7.840000000000000568e+01,7.870000000000000284e+01,7.950000000000000000e+01
8.609999999999999432e+01,8.029999999999999716e+01,8.020000000000000284e+01,7.929999999999999716e+01,7.950000000000000000e+01,7.809999999999999432e+01,7.750000000000000000e+01,7.820000000000000284e+01,7.870000000000000284e+01,7.909999999999999432e+01
