0.000000000000000000e+00,2.102085449218750000e+03,3.297463134765625000e+03,4.683407226562500000e+03,6.092997070312500000e+03,7.926099121093750000e+03,9.123971679687500000e+03,1.058372265625000000e+04,1.155205957031250000e+04,1.229575390625000000e+04
0.000000000000000000e+00,1.926898925781250000e+03,3.041616210937500000e+03,4.409648437500000000e+03,5.720766601562500000e+03,7.337568359375000000e+03,8.679898437500000000e+03,9.775464843750000000e+03,1.076008007812500000e+04,1.120889941406250000e+04
